Genome,Cluster
GCA_000340315.1_ASM34031v1_genomic_100kbp_proxy.fna,1
GCA_977564285.1_MarMAG_000335_genomic_100kbp_proxy.fna,2
GCA_000789295.1_ASM78929v1_genomic_100kbp_proxy.fna,0
GCF_008764245.1_FS357_genomic_100kbp_proxy.fna,0
GCA_042669625.1_ASM4266962v1_genomic_100kbp_proxy.fna,0
GCA_002271425.1_assembly-7772_v1_genomic_100kbp_proxy.fna,0
GCA_053538395.1_ASM5353839v1_genomic_100kbp_proxy.fna,0
GCA_035813595.1_ASM3581359v1_genomic_100kbp_proxy.fna,1
GCF_006165085.1_ASM616508v1_genomic_100kbp_proxy.fna,1
GCA_050482305.1_ASM5048230v1_genomic_100kbp_proxy.fna,1
GCA_049311615.1_ASM4931161v1_genomic_100kbp_proxy.fna,1
GCF_001619535.1_ASM161953v1_genomic_100kbp_proxy.fna,0
GCA_982973785.1_NOWI19-1_SAMN10351049_MAG_00000076_genomic_100kbp_proxy.fna,2
GCF_009665145.1_ASM966514v2_genomic_100kbp_proxy.fna,1
GCA_055572055.1_ASM5557205v1_genomic_100kbp_proxy.fna,1
GCF_041051865.1_ASM4105186v1_genomic_100kbp_proxy.fna,1
GCF_052038055.2_ASM5203805v2_genomic_100kbp_proxy.fna,1
GCA_042789475.1_ASM4278947v1_genomic_100kbp_proxy.fna,1
GCF_019931715.1_ASM1993171v1_genomic_100kbp_proxy.fna,0
GCA_029536815.2_ASM2953681v2_genomic_100kbp_proxy.fna,1
GCF_035810255.1_ASM3581025v1_genomic_100kbp_proxy.fna,0
GCA_023521175.1_ASM2352117v1_genomic_100kbp_proxy.fna,1
GCA_030769525.1_ASM3076952v1_genomic_100kbp_proxy.fna,0
GCA_037914925.1_ASM3791492v1_genomic_100kbp_proxy.fna,1
GCF_009662275.1_ASM966227v1_genomic_100kbp_proxy.fna,1
GCA_036687335.1_TTHB27_delta_cmr4_genomic_100kbp_proxy.fna,2
GCF_977010985.1_NRS8009_genomic_100kbp_proxy.fna,1
GCA_001560375.1_NG05B_C03_01_genomic_100kbp_proxy.fna,1
GCA_035814235.1_ASM3581423v1_genomic_100kbp_proxy.fna,0
GCA_022700955.1_ASM2270095v1_genomic_100kbp_proxy.fna,0
GCA_012030675.1_ASM1203067v1_genomic_100kbp_proxy.fna,1
GCA_001286885.1_Bacillus_JRS11_genomic_100kbp_proxy.fna,0
GCF_040270045.1_ASM4027004v1_genomic_100kbp_proxy.fna,0
GCA_025767725.1_ASM2576772v1_genomic_100kbp_proxy.fna,0
GCF_051908735.1_ASM5190873v1_genomic_100kbp_proxy.fna,0
GCA_042728895.1_ASM4272889v1_genomic_100kbp_proxy.fna,1
GCA_050464985.1_ASM5046498v1_genomic_100kbp_proxy.fna,1
GCF_041344815.1_ASM4134481v1_genomic_100kbp_proxy.fna,1
GCF_056110565.1_ASM5611056v1_genomic_100kbp_proxy.fna,1
GCA_053709215.1_ASM5370921v1_genomic_100kbp_proxy.fna,0
GCF_019704355.1_ASM1970435v1_genomic_100kbp_proxy.fna,0
GCA_025426155.1_ASM2542615v1_genomic_100kbp_proxy.fna,1
GCF_006454465.1_ASM645446v1_genomic_100kbp_proxy.fna,0
GCF_007666235.1_ASM766623v1_genomic_100kbp_proxy.fna,1
GCA_028540945.1_ASM2854094v1_genomic_100kbp_proxy.fna,0
GCF_905315375.1_NRS6141_genomic_100kbp_proxy.fna,1
GCA_022647025.1_ASM2264702v1_genomic_100kbp_proxy.fna,1
GCF_004101565.1_ASM410156v1_genomic_100kbp_proxy.fna,1
GCA_003339745.1_ASM333974v1_genomic_100kbp_proxy.fna,0
GCA_039614745.1_UFV_IsrfA_genomic_100kbp_proxy.fna,1
GCA_055326565.1_ASM5532656v1_genomic_100kbp_proxy.fna,1
GCA_045343855.1_ASM4534385v1_genomic_100kbp_proxy.fna,1
GCA_057162945.1_ASM5716294v1_genomic_100kbp_proxy.fna,1
GCA_055485775.1_ASM5548577v1_genomic_100kbp_proxy.fna,0
GCF_002378965.1_ASM237896v1_genomic_100kbp_proxy.fna,2
GCA_036322565.1_ASM3632256v1_genomic_100kbp_proxy.fna,1
GCA_041080715.1_ASM4108071v1_genomic_100kbp_proxy.fna,1
GCF_015844635.1_ASM1584463v1_genomic_100kbp_proxy.fna,1
GCA_050463205.1_ASM5046320v1_genomic_100kbp_proxy.fna,0
GCA_044767025.1_ASM4476702v1_genomic_100kbp_proxy.fna,1
GCF_013267035.1_ASM1326703v1_genomic_100kbp_proxy.fna,0
GCF_050908245.1_ASM5090824v1_genomic_100kbp_proxy.fna,1
GCF_030662185.1_ASM3066218v1_genomic_100kbp_proxy.fna,0
GCA_018122445.1_ASM1812244v1_genomic_100kbp_proxy.fna,1
GCA_022759265.1_ASM2275926v1_genomic_100kbp_proxy.fna,1
GCA_042790085.1_ASM4279008v1_genomic_100kbp_proxy.fna,1
GCF_035811235.1_ASM3581123v1_genomic_100kbp_proxy.fna,0
GCF_052535495.1_ASM5253549v1_genomic_100kbp_proxy.fna,0
GCF_982963565.1_NOWI19-1_SAMN10351174_MAG_00000104_genomic_100kbp_proxy.fna,2
GCF_034555075.1_ASM3455507v1_genomic_100kbp_proxy.fna,0
GCA_000830735.1_ASM83073v1_genomic_100kbp_proxy.fna,0
GCA_046591695.1_ASM4659169v1_genomic_100kbp_proxy.fna,1
GCF_035812875.1_ASM3581287v1_genomic_100kbp_proxy.fna,0
GCA_053538375.1_ASM5353837v1_genomic_100kbp_proxy.fna,1
GCA_012029855.1_ASM1202985v1_genomic_100kbp_proxy.fna,0
GCA_035813955.1_ASM3581395v1_genomic_100kbp_proxy.fna,1
GCF_035812245.1_ASM3581224v1_genomic_100kbp_proxy.fna,0
GCA_055754865.1_ASM5575486v1_genomic_100kbp_proxy.fna,1
GCF_030297075.1_ASM3029707v1_genomic_100kbp_proxy.fna,1
GCF_004119715.1_ASM411971v1_genomic_100kbp_proxy.fna,1
GCA_039939295.1_ASM3993929v1_genomic_100kbp_proxy.fna,1
GCF_039619305.1_ASM3961930v1_genomic_100kbp_proxy.fna,1
GCF_035823135.1_ASM3582313v1_genomic_100kbp_proxy.fna,0
GCF_030413125.1_ASM3041312v1_genomic_100kbp_proxy.fna,0
GCA_905311415.1_NRS6110_genomic_100kbp_proxy.fna,0
GCF_002201955.1_ASM220195v1_genomic_100kbp_proxy.fna,0
GCF_030846795.1_ASM3084679v1_genomic_100kbp_proxy.fna,1
GCF_029542145.1_ASM2954214v1_genomic_100kbp_proxy.fna,1
GCA_982525085.1_NRS2109_genomic_100kbp_proxy.fna,1
GCF_012689485.1_ASM1268948v1_genomic_100kbp_proxy.fna,1
GCA_021728955.1_ASM2172895v1_genomic_100kbp_proxy.fna,0
GCA_032911345.1_ASM3291134v1_genomic_100kbp_proxy.fna,0
GCA_024918995.1_ASM2491899v1_genomic_100kbp_proxy.fna,0
GCA_049944945.1_ASM4994494v1_genomic_100kbp_proxy.fna,1
GCF_009676665.1_ASM967666v1_genomic_100kbp_proxy.fna,1
GCA_040278585.1_ASM4027858v1_genomic_100kbp_proxy.fna,0
GCF_001465815.1_ASM146581v1_genomic_100kbp_proxy.fna,0
GCF_025728295.1_ASM2572829v1_genomic_100kbp_proxy.fna,1
GCA_000830675.1_ASM83067v1_genomic_100kbp_proxy.fna,0
GCA_055585685.1_ASM5558568v1_genomic_100kbp_proxy.fna,0
GCF_000186085.1_ASM18608v1_genomic_100kbp_proxy.fna,0
GCF_028806935.1_ASM2880693v1_genomic_100kbp_proxy.fna,0
GCA_026790895.1_ASM2679089v1_genomic_100kbp_proxy.fna,1
GCF_977010365.1_NRS7985_genomic_100kbp_proxy.fna,1
GCF_000338735.1_ASM33873v1_genomic_100kbp_proxy.fna,0
GCA_001560065.1_GG12_C01_08_genomic_100kbp_proxy.fna,1
GCA_039593675.1_ASM3959367v1_genomic_100kbp_proxy.fna,1
GCF_038898345.1_ASM3889834v1_genomic_100kbp_proxy.fna,1
GCA_051028755.1_ASM5102875v1_genomic_100kbp_proxy.fna,0
GCA_050477525.1_ASM5047752v1_genomic_100kbp_proxy.fna,0
GCA_036218725.1_ASM3621872v1_genomic_100kbp_proxy.fna,0
GCF_036221545.1_ASM3622154v1_genomic_100kbp_proxy.fna,0
GCF_019037825.1_ASM1903782v1_genomic_100kbp_proxy.fna,1
GCF_003184225.1_ASM318422v1_genomic_100kbp_proxy.fna,1
GCF_900095345.1_ASM90009534v1_genomic_100kbp_proxy.fna,1
GCA_050462285.1_ASM5046228v1_genomic_100kbp_proxy.fna,1
GCF_019037405.1_ASM1903740v1_genomic_100kbp_proxy.fna,0
GCF_983023285.1_NOWI19-1_SAMN10351091_MAG_00000005_genomic_100kbp_proxy.fna,2
GCF_016411905.1_ASM1641190v1_genomic_100kbp_proxy.fna,0
GCA_025245215.1_ASM2524521v1_genomic_100kbp_proxy.fna,1
GCA_042789285.1_ASM4278928v1_genomic_100kbp_proxy.fna,0
GCA_009982935.1_ASM998293v1_genomic_100kbp_proxy.fna,0
GCA_042789495.1_ASM4278949v1_genomic_100kbp_proxy.fna,0
GCA_003665255.1_ASM366525v1_genomic_100kbp_proxy.fna,0
GCA_000706705.1_ASM70670v1_genomic_100kbp_proxy.fna,1
GCF_041537785.1_ASM4153778v1_genomic_100kbp_proxy.fna,0
GCF_905319815.1_NRS6206_genomic_100kbp_proxy.fna,1
GCA_035809115.1_ASM3580911v1_genomic_100kbp_proxy.fna,1
GCA_054875795.1_ASM5487579v1_genomic_100kbp_proxy.fna,1
GCF_002272375.1_assembly-7706_v1_genomic_100kbp_proxy.fna,0
GCA_035804435.1_ASM3580443v1_genomic_100kbp_proxy.fna,1
GCF_029625925.1_ASM2962592v1_genomic_100kbp_proxy.fna,1
GCA_003426125.1_ASM342612v1_genomic_100kbp_proxy.fna,1
GCF_001560525.1_NG05B_C06_12_genomic_100kbp_proxy.fna,1
GCF_011366195.1_ASM1136619v1_genomic_100kbp_proxy.fna,2
GCA_055688045.1_ASM5568804v1_genomic_100kbp_proxy.fna,1
GCA_035804815.1_ASM3580481v1_genomic_100kbp_proxy.fna,0
GCA_054462015.1_ASM5446201v1_genomic_100kbp_proxy.fna,1
GCA_007666735.1_ASM766673v1_genomic_100kbp_proxy.fna,1
GCA_002865705.1_ASM286570v1_genomic_100kbp_proxy.fna,0
GCF_054552615.1_ASM5455261v1_genomic_100kbp_proxy.fna,1
GCA_007050165.1_ASM705016v1_genomic_100kbp_proxy.fna,1
GCA_977566355.1_MarMAG_000334_genomic_100kbp_proxy.fna,2
GCA_028541285.1_ASM2854128v1_genomic_100kbp_proxy.fna,1
GCA_982967455.1_NOWI19-1_SAMN10351267_MAG_00000054_genomic_100kbp_proxy.fna,2
GCA_052806235.1_ASM5280623v1_genomic_100kbp_proxy.fna,0
GCA_001704095.1_ASM170409v1_genomic_100kbp_proxy.fna,1
GCA_019974375.1_ASM1997437v1_genomic_100kbp_proxy.fna,2
GCF_035822415.1_ASM3582241v1_genomic_100kbp_proxy.fna,0
GCA_036213085.1_ASM3621308v1_genomic_100kbp_proxy.fna,0
GCF_000344745.1_ASM34474v1_genomic_100kbp_proxy.fna,0
GCF_007050195.1_ASM705019v1_genomic_100kbp_proxy.fna,1
GCA_052037775.2_ASM5203777v2_genomic_100kbp_proxy.fna,1
GCF_002142515.1_ASM214251v1_genomic_100kbp_proxy.fna,1
GCF_002982175.1_ASM298217v1_genomic_100kbp_proxy.fna,0
GCF_051966315.1_ASM5196631v1_genomic_100kbp_proxy.fna,0
GCF_060246355.1_ASM6024635v1_genomic_100kbp_proxy.fna,1
GCF_905315695.1_NRS6148_genomic_100kbp_proxy.fna,0
GCA_035822775.1_ASM3582277v1_genomic_100kbp_proxy.fna,0
GCF_030847885.1_ASM3084788v1_genomic_100kbp_proxy.fna,0
GCA_039581705.1_ASM3958170v1_genomic_100kbp_proxy.fna,0
GCA_965250525.1_AMBY-0007_genomic_100kbp_proxy.fna,1
GCA_024802585.1_ASM2480258v1_genomic_100kbp_proxy.fna,1
GCF_052037835.2_ASM5203783v2_genomic_100kbp_proxy.fna,1
GCA_029762155.2_ASM2976215v2_genomic_100kbp_proxy.fna,1
GCF_035812335.1_ASM3581233v1_genomic_100kbp_proxy.fna,0
GCF_046529465.1_ASM4652946v1_genomic_100kbp_proxy.fna,0
GCA_000699525.1_ASM69952v1_genomic_100kbp_proxy.fna,0
GCF_036966285.1_ASM3696628v1_genomic_100kbp_proxy.fna,1
GCA_980644365.1_23FF4-BHI-04_genomic_100kbp_proxy.fna,0
GCF_028807035.1_ASM2880703v1_genomic_100kbp_proxy.fna,1
GCA_035813215.1_ASM3581321v1_genomic_100kbp_proxy.fna,0
GCF_049852155.1_ASM4985215v1_genomic_100kbp_proxy.fna,0
GCF_037742535.1_ASM3774253v1_genomic_100kbp_proxy.fna,0
GCF_025367415.1_ASM2536741v1_genomic_100kbp_proxy.fna,0
GCF_007673065.1_ASM767306v1_genomic_100kbp_proxy.fna,1
GCA_000321395.1_ASM32139v1_genomic_100kbp_proxy.fna,0
GCA_002277775.1_ASM227777v1_genomic_100kbp_proxy.fna,0
GCA_001560465.1_NG05B_C06_06_genomic_100kbp_proxy.fna,1
GCF_004923335.1_ASM492333v1_genomic_100kbp_proxy.fna,1
GCF_051028965.1_ASM5102896v1_genomic_100kbp_proxy.fna,1
GCF_018603715.1_ASM1860371v1_genomic_100kbp_proxy.fna,1
GCF_054061355.1_ASM5406135v1_genomic_100kbp_proxy.fna,1
GCA_054055415.1_ASM5405541v1_genomic_100kbp_proxy.fna,1
GCF_000789275.1_ASM78927v1_genomic_100kbp_proxy.fna,0
GCA_050482485.1_ASM5048248v1_genomic_100kbp_proxy.fna,1
GCA_014856585.1_ASM1485658v1_genomic_100kbp_proxy.fna,0
GCA_035804355.1_ASM3580435v1_genomic_100kbp_proxy.fna,1
GCA_008180625.1_ASM818062v1_genomic_100kbp_proxy.fna,1
GCA_035809065.1_ASM3580906v1_genomic_100kbp_proxy.fna,1
GCF_049942295.1_ASM4994229v1_genomic_100kbp_proxy.fna,0
GCA_012222305.1_ASM1222230v1_genomic_100kbp_proxy.fna,1
GCA_018530835.1_ASM1853083v1_genomic_100kbp_proxy.fna,0
GCF_004101425.1_ASM410142v1_genomic_100kbp_proxy.fna,1
GCF_001808235.1_ASM180823v1_genomic_100kbp_proxy.fna,0
GCF_024508195.1_ASM2450819v1_genomic_100kbp_proxy.fna,1
GCF_035811795.1_ASM3581179v1_genomic_100kbp_proxy.fna,0
GCA_042667635.1_ASM4266763v1_genomic_100kbp_proxy.fna,0
GCA_024917115.1_ASM2491711v1_genomic_100kbp_proxy.fna,1
GCF_001663575.1_ASM166357v1_genomic_100kbp_proxy.fna,0
GCF_042264405.1_ASM4226440v1_genomic_100kbp_proxy.fna,1
GCA_009996815.1_ASM999681v1_genomic_100kbp_proxy.fna,1
GCA_050457385.1_ASM5045738v1_genomic_100kbp_proxy.fna,0
GCF_023521595.1_ASM2352159v1_genomic_100kbp_proxy.fna,1
GCA_025502505.1_ASM2550250v1_genomic_100kbp_proxy.fna,1
GCF_001641145.1_ASM164114v1_genomic_100kbp_proxy.fna,1
GCA_035805115.1_ASM3580511v1_genomic_100kbp_proxy.fna,0
GCF_001560815.1_NG05B_CO5_14_genomic_100kbp_proxy.fna,1
GCA_050479105.1_ASM5047910v1_genomic_100kbp_proxy.fna,0
GCA_030122865.1_ASM3012286v1_genomic_100kbp_proxy.fna,0
GCF_051935865.1_ASM5193586v1_genomic_100kbp_proxy.fna,1
GCA_015645665.1_ASM1564566v1_genomic_100kbp_proxy.fna,0
GCF_004119655.1_ASM411965v1_genomic_100kbp_proxy.fna,0
GCA_029762395.2_ASM2976239v2_genomic_100kbp_proxy.fna,0
GCF_019704435.1_ASM1970443v1_genomic_100kbp_proxy.fna,1
GCF_036213125.1_ASM3621312v1_genomic_100kbp_proxy.fna,1
GCA_050846915.1_ASM5084691v1_genomic_100kbp_proxy.fna,1
GCF_045277765.1_ASM4527776v1_genomic_100kbp_proxy.fna,0
GCF_051486545.1_ASM5148654v1_genomic_100kbp_proxy.fna,0
GCA_050113355.1_ASM5011335v1_genomic_100kbp_proxy.fna,1
GCF_056377955.1_ASM5637795v1_genomic_100kbp_proxy.fna,0
GCF_010614785.1_ASM1061478v1_genomic_100kbp_proxy.fna,1
GCF_905315055.2_NRS6128B_genomic_100kbp_proxy.fna,1
GCA_036213455.1_ASM3621345v1_genomic_100kbp_proxy.fna,1
GCA_052146725.1_ASM5214672v1_genomic_100kbp_proxy.fna,0
GCA_052037995.2_ASM5203799v2_genomic_100kbp_proxy.fna,1
GCA_051487275.1_ASM5148727v1_genomic_100kbp_proxy.fna,1
GCA_046567585.1_ASM4656758v1_genomic_100kbp_proxy.fna,1
GCF_060371815.1_ASM6037181v1_genomic_100kbp_proxy.fna,0
GCA_010578065.1_ASM1057806v1_genomic_100kbp_proxy.fna,1
GCF_022097155.1_ASM2209715v1_genomic_100kbp_proxy.fna,1
GCA_028541045.1_ASM2854104v1_genomic_100kbp_proxy.fna,1
GCA_022846315.1_ASM2284631v1_genomic_100kbp_proxy.fna,2
GCF_010634645.1_ASM1063464v1_genomic_100kbp_proxy.fna,1
GCA_053606585.1_ASM5360658v1_genomic_100kbp_proxy.fna,1
GCA_035812295.1_ASM3581229v1_genomic_100kbp_proxy.fna,1
GCF_009662415.1_ASM966241v1_genomic_100kbp_proxy.fna,1
GCA_059498445.1_ASM5949844v1_genomic_100kbp_proxy.fna,1
GCF_059772135.1_ASM5977213v1_genomic_100kbp_proxy.fna,1
GCF_001697265.1_ASM169726v1_genomic_100kbp_proxy.fna,1
GCA_051174795.1_ASM5117479v1_genomic_100kbp_proxy.fna,1
GCA_011456075.1_ASM1145607v1_genomic_100kbp_proxy.fna,1
GCA_018122535.1_ASM1812253v1_genomic_100kbp_proxy.fna,0
GCF_013266935.1_ASM1326693v1_genomic_100kbp_proxy.fna,1
GCF_012935335.1_ASM1293533v1_genomic_100kbp_proxy.fna,1
GCA_007050235.1_ASM705023v1_genomic_100kbp_proxy.fna,1
GCA_050463565.1_ASM5046356v1_genomic_100kbp_proxy.fna,1
GCA_964020995.1_Assembly_Bacillus_subtilis_genomic_100kbp_proxy.fna,0
GCA_042789135.1_ASM4278913v1_genomic_100kbp_proxy.fna,1
GCA_042860965.1_ASM4286096v1_genomic_100kbp_proxy.fna,1
GCA_000699465.1_ASM69946v1_genomic_100kbp_proxy.fna,1
GCF_947493205.1_955.fasta_genomic_100kbp_proxy.fna,1
GCA_050482645.1_ASM5048264v1_genomic_100kbp_proxy.fna,0
GCA_003665315.1_ASM366531v1_genomic_100kbp_proxy.fna,1
GCF_050051235.1_ASM5005123v1_genomic_100kbp_proxy.fna,1
GCA_905312035.2_NRS6120B_genomic_100kbp_proxy.fna,0
GCF_003417435.1_ASM341743v1_genomic_100kbp_proxy.fna,0
GCA_059820085.1_ASM5982008v1_genomic_100kbp_proxy.fna,0
GCA_054850485.1_ASM5485048v1_genomic_100kbp_proxy.fna,0
GCF_036219385.1_ASM3621938v1_genomic_100kbp_proxy.fna,1
GCA_002998795.1_ASM299879v1_genomic_100kbp_proxy.fna,0
GCF_037094855.1_ASM3709485v1_genomic_100kbp_proxy.fna,0
GCA_002216085.1_ASM221608v1_genomic_100kbp_proxy.fna,1
GCA_050462705.1_ASM5046270v1_genomic_100kbp_proxy.fna,0
GCF_059801065.1_ASM5980106v1_genomic_100kbp_proxy.fna,0
GCF_001560555.1_NG05B_C06_13_genomic_100kbp_proxy.fna,1
GCF_030016605.1_ASM3001660v1_genomic_100kbp_proxy.fna,1
GCA_050457165.1_ASM5045716v1_genomic_100kbp_proxy.fna,0
GCA_007050255.1_ASM705025v1_genomic_100kbp_proxy.fna,1
GCF_035808995.1_ASM3580899v1_genomic_100kbp_proxy.fna,1
GCA_053646275.1_ASM5364627v1_genomic_100kbp_proxy.fna,0
GCF_002205435.1_ASM220543v1_genomic_100kbp_proxy.fna,1
GCA_905315015.2_NRS6132B_genomic_100kbp_proxy.fna,1
GCA_055455675.1_ASM5545567v1_genomic_100kbp_proxy.fna,0
GCA_000724125.1_BSUBE1_genomic_100kbp_proxy.fna,1
GCA_050463545.1_ASM5046354v1_genomic_100kbp_proxy.fna,0
GCA_002096095.1_ASM209609v1_genomic_100kbp_proxy.fna,0
GCA_052747945.2_ASM5274794v2_genomic_100kbp_proxy.fna,1
GCA_035809495.1_ASM3580949v1_genomic_100kbp_proxy.fna,1
GCA_030016565.1_ASM3001656v1_genomic_100kbp_proxy.fna,1
GCA_050270435.1_ASM5027043v1_genomic_100kbp_proxy.fna,0
GCF_014389245.2_ASM1438924v2_genomic_100kbp_proxy.fna,1
GCF_029537075.2_ASM2953707v2_genomic_100kbp_proxy.fna,1
GCF_033100155.1_ASM3310015v1_genomic_100kbp_proxy.fna,0
GCF_035805095.1_ASM3580509v1_genomic_100kbp_proxy.fna,0
GCF_000508305.1_ASM50830v1_genomic_100kbp_proxy.fna,1
GCA_051132585.1_ASM5113258v1_genomic_100kbp_proxy.fna,1
GCA_056626595.1_ASM5662659v1_genomic_100kbp_proxy.fna,0
GCF_050051215.1_ASM5005121v1_genomic_100kbp_proxy.fna,0
GCF_009937745.1_ASM993774v1_genomic_100kbp_proxy.fna,1
GCF_036222845.1_ASM3622284v1_genomic_100kbp_proxy.fna,1
GCA_000091545.1_ASM9154v1_genomic_100kbp_proxy.fna,2
GCF_000214845.1_ASM21484v1_genomic_100kbp_proxy.fna,2
GCA_053819085.1_ASM5381908v1_genomic_100kbp_proxy.fna,1
GCA_000497485.1_ASM49748v1_genomic_100kbp_proxy.fna,1
GCA_053616975.1_ASM5361697v1_genomic_100kbp_proxy.fna,0
GCA_039880445.1_ASM3988044v1_genomic_100kbp_proxy.fna,0
GCA_046592575.1_ASM4659257v1_genomic_100kbp_proxy.fna,1
GCA_051966295.1_ASM5196629v1_genomic_100kbp_proxy.fna,0
GCF_035823895.1_ASM3582389v1_genomic_100kbp_proxy.fna,0
GCF_982998325.1_NOWI19-1_SAMN09201540_MAG_00000104_genomic_100kbp_proxy.fna,2
GCF_905315045.2_NRS6127B_genomic_100kbp_proxy.fna,1
GCF_019704415.1_ASM1970441v1_genomic_100kbp_proxy.fna,1
GCA_052976505.1_ASM5297650v1_genomic_100kbp_proxy.fna,1
GCF_001286885.1_Bacillus_JRS11_genomic_100kbp_proxy.fna,0
GCF_004119635.1_ASM411963v1_genomic_100kbp_proxy.fna,0
GCA_007829495.1_ASM782949v1_genomic_100kbp_proxy.fna,1
GCA_022846335.1_ASM2284633v1_genomic_100kbp_proxy.fna,2
GCF_000782835.1_ASM78283v1_genomic_100kbp_proxy.fna,1
GCA_042792735.1_ASM4279273v1_genomic_100kbp_proxy.fna,1
GCF_029536975.1_ASM2953697v2_genomic_100kbp_proxy.fna,1
GCF_036621535.1_ASM3662153v1_genomic_100kbp_proxy.fna,1
GCF_019969135.1_ASM1996913v1_genomic_100kbp_proxy.fna,0
GCA_050476025.1_ASM5047602v1_genomic_100kbp_proxy.fna,1
GCF_007829735.1_ASM782973v1_genomic_100kbp_proxy.fna,1
GCA_042722985.1_ASM4272298v1_genomic_100kbp_proxy.fna,0
GCF_001747445.1_ASM174744v1_genomic_100kbp_proxy.fna,1
GCA_983020905.1_NOWI19-1_SAMN09202071_MAG_00000096_genomic_100kbp_proxy.fna,2
GCA_001876485.1_ASM187648v1_genomic_100kbp_proxy.fna,0
GCA_055793405.1_ASM5579340v1_genomic_100kbp_proxy.fna,0
GCA_050482885.1_ASM5048288v1_genomic_100kbp_proxy.fna,0
GCF_031316445.1_ASM3131644v1_genomic_100kbp_proxy.fna,1
GCF_051965795.1_ASM5196579v1_genomic_100kbp_proxy.fna,0
GCA_035804375.1_ASM3580437v1_genomic_100kbp_proxy.fna,1
GCA_001661555.1_ASM166155v1_genomic_100kbp_proxy.fna,0
GCF_001604995.1_ASM160499v1_genomic_100kbp_proxy.fna,0
GCA_982967025.1_NOWI19-1_SAMN09201537_MAG_00000090_genomic_100kbp_proxy.fna,2
GCA_001560245.1_GG12_C01_18_genomic_100kbp_proxy.fna,1
GCA_031326005.1_ASM3132600v1_genomic_100kbp_proxy.fna,0
GCA_018454405.1_ASM1845440v1_genomic_100kbp_proxy.fna,1
GCA_983016015.1_NOWI19-1_SAMN09201851_MAG_00000005_genomic_100kbp_proxy.fna,2
GCF_000772165.1_ASM77216v1_genomic_100kbp_proxy.fna,1
GCA_042741105.1_ASM4274110v1_genomic_100kbp_proxy.fna,1
GCA_023714065.1_ASM2371406v1_genomic_100kbp_proxy.fna,0
GCF_030438175.1_ASM3043817v1_genomic_100kbp_proxy.fna,0
GCF_982994745.1_NOWI19-1_SAMN09201453_MAG_00000061_genomic_100kbp_proxy.fna,2
GCA_004119595.1_ASM411959v1_genomic_100kbp_proxy.fna,1
GCA_042799535.1_ASM4279953v1_genomic_100kbp_proxy.fna,0
GCF_004101445.1_ASM410144v1_genomic_100kbp_proxy.fna,0
GCA_040819575.1_ASM4081957v1_genomic_100kbp_proxy.fna,1
GCA_055378645.1_ASM5537864v1_genomic_100kbp_proxy.fna,1
GCA_041023695.1_ASM4102369v1_genomic_100kbp_proxy.fna,0
GCA_052546035.1_ASM5254603v1_genomic_100kbp_proxy.fna,1
GCA_053895445.1_ASM5389544v1_genomic_100kbp_proxy.fna,1
GCA_051133315.1_ASM5113331v1_genomic_100kbp_proxy.fna,0
GCA_037095795.1_ASM3709579v1_genomic_100kbp_proxy.fna,1
GCA_000582885.1_QH-1_V1.0_genomic_100kbp_proxy.fna,0
GCA_053291885.1_ASM5329188v1_genomic_100kbp_proxy.fna,1
GCA_034440835.1_ASM3444083v1_genomic_100kbp_proxy.fna,0
GCA_041862035.1_ASM4186203v1_genomic_100kbp_proxy.fna,0
GCA_021498185.1_ASM2149818v1_genomic_100kbp_proxy.fna,1
GCA_035812075.1_ASM3581207v1_genomic_100kbp_proxy.fna,0
GCF_024799885.1_ASM2479988v1_genomic_100kbp_proxy.fna,0
GCF_002269195.1_ASM226919v1_genomic_100kbp_proxy.fna,1
GCF_007666315.1_ASM766631v1_genomic_100kbp_proxy.fna,1
GCA_982989655.1_NOWI19-1_SAMN09201451_MAG_00000131_genomic_100kbp_proxy.fna,2
GCA_019974355.1_ASM1997435v1_genomic_100kbp_proxy.fna,2
GCF_035822435.1_ASM3582243v1_genomic_100kbp_proxy.fna,1
GCF_057371115.1_ASM5737111v1_genomic_100kbp_proxy.fna,1
GCA_055817975.1_ASM5581797v1_genomic_100kbp_proxy.fna,0
GCF_041385545.1_ASM4138554v1_genomic_100kbp_proxy.fna,0
GCF_041949775.1_ASM4194977v1_genomic_100kbp_proxy.fna,1
GCF_035822815.1_ASM3582281v1_genomic_100kbp_proxy.fna,1
GCF_056855675.1_ASM5685567v1_genomic_100kbp_proxy.fna,1
GCA_029762275.3_ASM2976227v3_genomic_100kbp_proxy.fna,0
GCF_049200355.1_ASM4920035v1_genomic_100kbp_proxy.fna,1
GCA_982982225.1_NOWI19-1_SAMN10350897_MAG_00000123_genomic_100kbp_proxy.fna,2
GCA_042756655.1_ASM4275665v1_genomic_100kbp_proxy.fna,1
GCF_052037815.2_ASM5203781v2_genomic_100kbp_proxy.fna,1
GCA_029762175.2_ASM2976217v2_genomic_100kbp_proxy.fna,1
GCF_035812315.1_ASM3581231v1_genomic_100kbp_proxy.fna,1
GCF_046529445.1_ASM4652944v1_genomic_100kbp_proxy.fna,0
GCA_983004775.1_NOWI19-1_SAMN09201847_MAG_00000120_genomic_100kbp_proxy.fna,2
GCA_049801195.1_ASM4980119v1_genomic_100kbp_proxy.fna,0
GCA_003265645.1_ASM326564v1_genomic_100kbp_proxy.fna,1
